Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
MP_W006_G4A_10_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W006_G4A_1_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W006_G4A_2_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W006_G4A_3_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W006_G4A_4_ATa.TIF,1,0.008,0.008,0.007,0.591,0.280,0.725
MP_W006_G4A_5_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W006_G4A_6_ATa.TIF,1,0.012,0.012,0.012,0.669,0.351,0.635
MP_W006_G4A_7_ATa.TIF,1,0.027,0.027,0.026,1.517,0.145,0.522
MP_W006_G4A_8_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W006_G4A_9_ATa.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W006_G4A_10_Atr.TIF,18,0.339,0.019,0.325,1.245,0.191,0.490
MP_W006_G4A_1_Atr.TIF,11,0.328,0.030,0.314,1.856,0.132,0.419
MP_W006_G4A_2_Atr.TIF,12,0.375,0.031,0.360,1.794,0.191,0.456
MP_W006_G4A_3_Atr.TIF,5,0.134,0.027,0.129,1.585,0.196,0.475
MP_W006_G4A_4_Atr.TIF,16,0.260,0.016,0.249,0.966,0.278,0.590
MP_W006_G4A_5_Atr.TIF,7,0.184,0.026,0.177,1.481,0.184,0.496
MP_W006_G4A_6_Atr.TIF,6,0.088,0.015,0.084,0.977,0.231,0.513
MP_W006_G4A_7_Atr.TIF,18,0.379,0.021,0.363,1.339,0.188,0.532
MP_W006_G4A_8_Atr.TIF,17,0.253,0.015,0.243,1.000,0.233,0.548
MP_W006_G4A_9_Atr.TIF,9,0.131,0.015,0.125,0.934,0.286,0.644
MP_W006_G4A_negative_Atr.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W006_G4A_positive_Atr.TIF,12,0.217,0.018,0.208,1.090,0.242,0.536
MP_W006_G4A_10_AtrTa.TIF,12,0.301,0.025,0.289,1.606,0.170,0.441
MP_W006_G4A_1_AtrTa.TIF,10,0.252,0.025,0.242,1.754,0.146,0.435
MP_W006_G4A_2_AtrTa.TIF,11,0.344,0.031,0.330,1.979,0.127,0.369
MP_W006_G4A_3_AtrTa.TIF,5,0.118,0.024,0.113,1.547,0.160,0.446
MP_W006_G4A_4_AtrTa.TIF,11,0.217,0.020,0.208,1.123,0.241,0.516
MP_W006_G4A_5_AtrTa.TIF,6,0.177,0.030,0.170,1.720,0.155,0.420
MP_W006_G4A_6_AtrTa.TIF,7,0.096,0.014,0.092,0.763,0.350,0.612
MP_W006_G4A_7_AtrTa.TIF,14,0.232,0.017,0.223,1.165,0.213,0.542
MP_W006_G4A_8_AtrTa.TIF,14,0.309,0.022,0.296,1.280,0.262,0.521
MP_W006_G4A_9_AtrTa.TIF,7,0.105,0.015,0.101,0.999,0.255,0.581
MP_W006_G4A_10_B.TIF,1,0.006,0.006,0.006,0.575,0.229,0.756
MP_W006_G4A_1_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W006_G4A_2_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W006_G4A_3_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W006_G4A_4_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W006_G4A_5_B.TIF,1,0.008,0.008,0.007,0.507,0.378,0.862
MP_W006_G4A_6_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W006_G4A_7_B.TIF,1,0.018,0.018,0.017,1.335,0.128,0.512
MP_W006_G4A_8_B.TIF,1,0.010,0.010,0.010,0.733,0.245,0.624
MP_W006_G4A_9_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W006_G4A_negative_B.TIF,0,0.000,NaN,0.000,NaN,NaN,NaN
MP_W006_G4A_positive_B.TIF,11,0.246,0.022,0.236,1.249,0.230,0.511
