Slice,Count,Total Area,Average Size,%Area,Perim.,Circ.,Solidity
G7_F1_R1_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R2_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R3_C10_AW.TIF,1,0.007,0.007,0.007,0.388,0.57,0.843
G7_F1_R4_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R5_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R6_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R7_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R8_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R9_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F2_R1_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F2_R2_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F2_R3_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F2_R4_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F2_R5_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F2_R6_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F2_R7_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F2_R8_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F2_R9_C1_AW.TIF,1,0.011,0.011,0.012,0.746,0.243,0.549
G7_F1_R1_C1_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R1_C2_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R1_C3_AW.TIF,1,0.042,0.042,0.035,3.19,0.052,0.195
G7_F1_R1_C4_AW.TIF,1,0.112,0.112,0.092,7.008,0.029,0.085
G7_F1_R1_C5_AW.TIF,1,0.148,0.148,0.122,5.422,0.063,0.272
G7_F1_R1_C6_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R1_C7_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R1_C8_AW.TIF,3,0.036,0.012,0.03,0.803,0.237,0.612
G7_F1_R1_C9_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R2_C1_AW.TIF,1,0.064,0.064,0.053,4.044,0.049,0.2
G7_F1_R2_C2_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R2_C3_AW.TIF,1,0.008,0.008,0.007,0.573,0.312,0.762
G7_F1_R2_C4_AW.TIF,2,0.343,0.171,0.282,6.273,0.093,0.239
G7_F1_R2_C5_AW.TIF,2,0.067,0.034,0.055,1.865,0.17,0.417
G7_F1_R2_C6_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R2_C7_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R2_C8_AW.TIF,1,0.007,0.007,0.006,0.53,0.326,0.714
G7_F1_R2_C9_AW.TIF,3,0.138,0.046,0.114,2.85,0.145,0.353
G7_F1_R3_C1_AW.TIF,1,0.007,0.007,0.006,0.44,0.478,0.771
G7_F1_R3_C2_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R3_C3_AW.TIF,1,0.02,0.02,0.016,1.375,0.131,0.37
G7_F1_R3_C4_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R3_C5_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R3_C6_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R3_C7_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R3_C8_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R3_C9_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R4_C1_AW.TIF,3,0.028,0.009,0.023,0.757,0.202,0.533
G7_F1_R4_C2_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R4_C3_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R4_C4_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R4_C5_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R4_C6_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R4_C7_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R4_C8_AW.TIF,1,0.017,0.017,0.014,0.95,0.236,0.481
G7_F1_R4_C9_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R5_C1_AW.TIF,1,0.043,0.043,0.035,2.47,0.088,0.244
G7_F1_R5_C2_AW.TIF,1,0.024,0.024,0.02,1.633,0.115,0.338
G7_F1_R5_C3_AW.TIF,2,0.016,0.008,0.013,0.426,0.552,0.799
G7_F1_R5_C4_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R5_C5_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R5_C6_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R5_C7_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R5_C8_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R5_C9_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R6_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R6_C2_AW.TIF,1,0.074,0.074,0.061,4.305,0.05,0.161
G7_F1_R6_C3_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R6_C4_AW.TIF,1,0.048,0.048,0.04,3.058,0.065,0.145
G7_F1_R6_C5_AW.TIF,1,0.098,0.098,0.081,3.823,0.084,0.309
G7_F1_R6_C6_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R6_C7_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R6_C8_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R6_C9_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R7_C10_AW.TIF,1,0.017,0.017,0.014,1.151,0.16,0.368
G7_F1_R7_C2_AW.TIF,1,0.037,0.037,0.03,1.335,0.259,0.745
G7_F1_R7_C3_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R7_C4_AW.TIF,1,0.025,0.025,0.021,1.445,0.153,0.492
G7_F1_R7_C5_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R7_C6_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R7_C7_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R7_C8_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R7_C9_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R8_C10_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R8_C2_AW.TIF,1,0.24,0.24,0.198,7.603,0.052,0.204
G7_F1_R8_C3_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R8_C4_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R8_C5_AW.TIF,1,0.009,0.009,0.008,0.897,0.148,0.341
G7_F1_R8_C6_AW.TIF,1,0.006,0.006,0.005,0.418,0.413,0.754
G7_F1_R8_C7_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R8_C8_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R8_C9_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R9_C10_AW.TIF,1,0.044,0.044,0.036,2.67,0.078,0.213
G7_F1_R9_C2_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R9_C3_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R9_C4_AW.TIF,2,0.023,0.012,0.019,0.816,0.274,0.565
G7_F1_R9_C5_AW.TIF,1,0.01,0.01,0.008,0.836,0.173,0.591
G7_F1_R9_C6_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R9_C7_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F1_R9_C8_AW.TIF,2,0.015,0.008,0.013,0.564,0.306,0.615
G7_F1_R9_C9_AW.TIF,1,0.008,0.008,0.007,0.646,0.239,0.561
G7_F2_R1_C1_AW.TIF,1,0.071,0.071,0.058,2.893,0.106,0.232
G7_F2_R1_C2_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F2_R1_C4_AW.TIF,0,0,NaN,0,NaN,NaN,NaN
G7_F2_R1_C5_AW.TIF,2,0.105,0.052,0.086,2.94,0.087,0.269
